Date_collected,Recorder_1,Recorder_2,N_leaves,Species,Scans,Bag_label,Scanned_by,Date_weighed,Weigher,Leaf_mass_g,Petiole_mass_g,Notes,scanner_used,dpi_ppi
2019-05-16,Elizabeth Simpson,,5,Bromus briziformis,19-2233-1d-e.jpeg,19-2233-1e,Ian Fraser,2021-02-16,Elizabeth Simpson,0.026,0,,old,300
2019-05-29,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-3312-1aA.jpeg_19-3312-1aB.jpeg_19-3312-1a-pet.jpeg,19-3312-1a,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,1.967,0.786,,old,300
2019-05-29,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-3312-1bA.jpeg_19-3312-1bB.jpeg_19-3312-1b-pet.jpeg,19-3312-1b,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,2.772,1.051,,old,300
2019-05-29,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-3312-1c.jpeg_19-3312-1c-pet.jpeg,19-3312-1c,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,1.402,0.564,,old,300
2019-05-29,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-3312-1d.jpeg_19-3312-1d-pet.jpeg,19-3312-1d,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,1.901,1.287,,old,300
2019-05-29,Elizabeth Simpson,,3,Balsamorhiza sagittata,19-3312-1e.jpeg_19-3312-1e-pet.jpeg,19-3312-1e,Elizabeth Simpson,2020-02-22,Elizabeth Simpson,1.662,0.852,,old,300
2019-05-29,Elizabeth Simpson,,5,Lithophragma parviflorum,19-3312-2a-e.jpeg,19-3312-2a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.039,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Lithophragma parviflorum,19-3312-2a-e.jpeg,19-3312-2b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.062,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Lithophragma parviflorum,19-3312-2a-e.jpeg,19-3312-2c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.033,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Lithophragma parviflorum,19-3312-2a-e.jpeg,19-3312-2d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.038,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Lithophragma parviflorum,19-3312-2a-e.jpeg,19-3312-2e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.041,0,,old,300
2019-05-29,Elizabeth Simpson,,10,Collinsia parviflora,19-3312-3a-e.jpeg,19-3312-3a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.016,0,,old,300
2019-05-29,Elizabeth Simpson,,10,Collinsia parviflora,19-3312-3a-e.jpeg,19-3312-3b,Elizabeth Simpson,2020-10-27,Elizabeth Simpson,0.013,0,,old,300
2019-05-29,Elizabeth Simpson,,10,Collinsia parviflora,19-3312-3a-e.jpeg,19-3312-3c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.016,0,,old,300
2019-05-29,Elizabeth Simpson,,10,Collinsia parviflora,19-3312-3a-e.jpeg,19-3312-3d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.013,0,,old,300
2019-05-29,Elizabeth Simpson,,10,Collinsia parviflora,19-3312-3a-e.jpeg,19-3312-3e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.006,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa bulbosa,19-3312-4a-e.jpeg,19-3312-4a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.047,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa bulbosa,19-3312-4a-e.jpeg,19-3312-4b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.035,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa bulbosa,19-3312-4a-e.jpeg,19-3312-4c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.051,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa bulbosa,19-3312-4a-e.jpeg,19-3312-4d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.058,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa bulbosa,19-3312-4a-e.jpeg,19-3312-4e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.054,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa secunda,19-3312-5a-d.jpeg,19-3312-5a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.078,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa secunda,19-3312-5a-d.jpeg,19-3312-5b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.05,0,,old,300
2019-05-29,Elizabeth Simpson,,4,Poa secunda,19-3312-5a-d.jpeg,19-3312-5c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.044,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Poa secunda,19-3312-5a-d.jpeg,19-3312-5d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.042,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Senecio integerrimus,19-3312-6a-b.jpeg,19-3312-6a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.34,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Senecio integerrimus,19-3312-6a-b.jpeg,19-3312-6b,Elizabeth Simpson,2020-10-27,Elizabeth Simpson,0.397,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Senecio integerrimus,19-3312-6c-d.jpeg,19-3312-6c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.434,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Senecio integerrimus,19-3312-6c-d.jpeg,19-3312-6d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.433,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Senecio integerrimus,19-3312-6e.jpeg,19-3312-6e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.666,0,,old,300
2019-05-29,Elizabeth Simpson,,20,Arenaria serpyllifolia,19-3333-1a-e.jpeg,19-3333-1a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.005,0,,old,300
2019-05-29,Elizabeth Simpson,,20,Arenaria serpyllifolia,19-3333-1a-e.jpeg,19-3333-1b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.007,0,,old,300
2019-05-29,Elizabeth Simpson,,20,Arenaria serpyllifolia,19-3333-1a-e.jpeg,19-3333-1c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.008,0,,old,300
2019-05-29,Elizabeth Simpson,,20,Arenaria serpyllifolia,19-3333-1a-e.jpeg,19-3333-1d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.01,0,,old,300
2019-05-29,Elizabeth Simpson,,20,Arenaria serpyllifolia,19-3333-1a-e.jpeg,19-3333-1e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.007,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Bromus tectorum,19-3333-2a-e.jpeg,19-3333-2a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.017,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Bromus tectorum,19-3333-2a-e.jpeg,19-3333-2b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.022,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Bromus tectorum,19-3333-2a-e.jpeg,19-3333-2c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.022,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Bromus tectorum,19-3333-2a-e.jpeg,19-3333-2d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.027,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Bromus tectorum,19-3333-2a-e.jpeg,19-3333-2e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.023,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Erodium cicutarium,19-3333-3a-e.jpeg,19-3333-3a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.017,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Erodium cicutarium,19-3333-3a-e.jpeg,19-3333-3b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.012,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Erodium cicutarium,19-3333-3a-e.jpeg,19-3333-3c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.012,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Erodium cicutarium,19-3333-3a-e.jpeg,19-3333-3d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.016,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Erodium cicutarium,19-3333-3a-e.jpeg,19-3333-3e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.013,0,,old,300
2019-05-29,Elizabeth Simpson,,5,Delphinium nuttalianum,19-3322-1a-b.jpeg,19-3322-1a,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.117,0.05,,old,300
2019-05-29,Elizabeth Simpson,,5,Delphinium nuttalianum,19-3322-1a-b.jpeg,19-3322-1b,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.075,0.02,,old,300
2019-05-29,Elizabeth Simpson,,5,Delphinium nuttalianum,19-3322-1c-e.jpeg,19-3322-1c,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.106,0.039,,old,300
2019-05-29,Elizabeth Simpson,,5,Delphinium nuttalianum,19-3322-1c-e.jpeg,19-3322-1d,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.081,0.025,,old,300
2019-05-29,Elizabeth Simpson,,4,Delphinium nuttalianum,19-3322-1c-e.jpeg,19-3322-1e,Elizabeth Simpson,2020-11-07,Elizabeth Simpson,0.078,0.024,,old,300
2019-05-29,Elizabeth Simpson,,3,Hydrophyllum capitatum,19-3322-2a.jpeg,19-3322-2a,Elizabeth Simpson,2021-02-22,Elizabeth Simpson,0.543,0.154,,old,300
2019-05-29,Elizabeth Simpson,,4,Hydrophyllum capitatum,19-3322-2b.jpeg,19-3322-2b,Elizabeth Simpson,2021-02-22,Elizabeth Simpson,0.487,0.196,,old,300
2019-05-29,Elizabeth Simpson,,3,Hydrophyllum capitatum,19-3322-2c.jpeg,19-3322-2c,Elizabeth Simpson,2021-02-22,Elizabeth Simpson,0.481,0.135,,old,300
2019-05-29,Elizabeth Simpson,,4,Hydrophyllum capitatum,19-3322-2d.jpeg,19-3322-2d,Elizabeth Simpson,2021-02-22,Elizabeth Simpson,0.421,0.103,,old,300
2019-05-29,Elizabeth Simpson,,3,Hydrophyllum capitatum,19-3322-2e.jpeg,19-3322-2e,Elizabeth Simpson,2021-02-22,Elizabeth Simpson,0.246,0.04,,old,300
2019-06-05,Elizabeth Simpson,,5,Clematis occidentalis,19-2311-1a.jpeg,19-2311-1a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.296,0.112,,new,600
2019-06-05,Elizabeth Simpson,,5,Clematis occidentalis,19-2311-1b.jpeg_19-2311-1b-pet.jpeg,19-2311-1b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.371,0.139,,new,600
2019-06-05,Elizabeth Simpson,,5,Clematis occidentalis,19-2311-1c.jpeg,19-2311-1c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.487,0.182,,new,600
2019-06-05,Elizabeth Simpson,,5,Clematis occidentalis,19-2311-1d.jpeg,19-2311-1d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.28,0.085,,new,600
2019-06-05,Elizabeth Simpson,,5,Clematis occidentalis,19-2311-1e.jpeg,19-2311-1e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.276,0.078,,new,600
2019-06-05,Elizabeth Simpson,,5,Ozomelis stauropetala,19-2311-2a-b.jpeg,19-2311-2a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.091,0.041,check scan name,new,600
2019-06-05,Elizabeth Simpson,,5,Ozomelis stauropetala,19-2311-2a-b.jpeg,19-2311-2b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.273,0.078,check scan name,new,600
2019-06-05,Elizabeth Simpson,,5,Ozomelis stauropetala,19-2311-2c-e.jpeg,19-2311-2c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.133,0.044,check scan name,new,600
2019-06-05,Elizabeth Simpson,,5,Ozomelis stauropetala,19-2311-2c-e.jpeg,19-2311-2d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.164,0.042,check scan name,new,600
2019-06-05,Elizabeth Simpson,,5,Ozomelis stauropetala,19-2311-2c-e.jpeg,19-2311-2e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.202,0.077,check scan name,new,600
2019-06-05,Elizabeth Simpson,,4,Cystopteris fragilis,19-2311-3a.jpeg,19-2311-3a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.187,0.066,petiole-and-rachis,new,600
2019-06-05,Elizabeth Simpson,,4,Cystopteris fragilis,19-2311-3b.jpeg,19-2311-3b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.108,0.039,petiole-and-rachis,new,600
2019-06-05,Elizabeth Simpson,,4,Cystopteris fragilis,19-2311-3c.jpeg,19-2311-3c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.114,0,petioles and rachis attached,new,600
2019-06-05,Elizabeth Simpson,,4,Cystopteris fragilis,19-2311-3d.jpeg,19-2311-3d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.183,0,petioles and rachis attached,new,600
2019-06-05,Elizabeth Simpson,,10,Nemophila breviflora,19-2333-1a-c.jpeg,19-2333-1a,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.053,0,,new,600
2019-06-05,Elizabeth Simpson,,10,Nemophila breviflora,19-2333-1a-c.jpeg,19-2333-1b,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.046,0,,new,600
2019-06-05,Elizabeth Simpson,,10,Nemophila breviflora,19-2333-1a-c.jpeg,19-2333-1c,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.038,0,,new,600
2019-06-05,Elizabeth Simpson,,10,Nemophila breviflora,19-2333-1d-e.jpeg,19-2333-1d,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.051,0,,new,600
2019-06-05,Elizabeth Simpson,,10,Nemophila breviflora,19-2333-1d-e.jpeg,19-2333-1e,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.052,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Amelanchier alnifolia,19-2333-2a-c.jpeg,19-2333-2a,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.302,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Amelanchier alnifolia,19-2333-2a-c.jpeg,19-2333-2b,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.413,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Amelanchier alnifolia,19-2333-2a-c.jpeg,19-2333-2c,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.302,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Amelanchier alnifolia,19-2333-2d-e.jpeg,19-2333-2d,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.302,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Amelanchier alnifolia,19-2333-2d-e.jpeg,19-2333-2e,Elizabeth Simpson,2021-02-16,Elizabeth Simpson,0.28,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Arnica cordifolia,19-2333-3a-b.jpeg,19-2333-3a,Elizabeth Simpson,2021-02-19,Elizabeth Simpson,0.306,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Arnica cordifolia,19-2333-3a-b.jpeg,19-2333-3b,Elizabeth Simpson,2021-02-19,Elizabeth Simpson,0.352,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Arnica cordifolia,19-2333-3c-d.jpeg,19-2333-3c,Elizabeth Simpson,2021-02-19,Elizabeth Simpson,0.374,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Arnica cordifolia,19-2333-3c-d.jpeg,19-2333-3d,Elizabeth Simpson,2021-02-19,Elizabeth Simpson,0.338,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Arnica cordifolia,19-2333-3e.jpeg,19-2333-3e,Elizabeth Simpson,2021-02-19,Elizabeth Simpson,0.494,0,,new,600
2019-06-05,Elizabeth Simpson,,3,Maianthemum racemosum,19-2323-1a.jpeg,19-2323-1a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.633,0,,new,600
2019-06-05,Elizabeth Simpson,,3,Maianthemum racemosum,19-2323-1b.jpeg,19-2323-1b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.623,0,,new,600
2019-06-05,Elizabeth Simpson,,3,Maianthemum racemosum,19-2323-1c.jpeg,19-2323-1c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.571,0,,new,600
2019-06-05,Elizabeth Simpson,,3,Maianthemum racemosum,19-2323-1d-e.jpeg,19-2323-1d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.556,0,,new,600
2019-06-05,Elizabeth Simpson,,3,Maianthemum racemosum,19-2323-1d-e.jpeg,19-2323-1e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.783,0,,new,600
2019-06-05,Elizabeth Simpson,,4,Clematis columbiana,19-2323-2a.jpeg,19-2323-2a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.178,0.042,,new,600
2019-06-05,Elizabeth Simpson,,4,Clematis columbiana,19-2323-2b.jpeg,19-2323-2b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.206,0.075,,new,600
2019-06-05,Elizabeth Simpson,,4,Clematis columbiana,19-2323-2c.jpeg,19-2323-2c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.204,0.054,,new,600
2019-06-05,Elizabeth Simpson,,4,Clematis columbiana,19-2323-2d.jpeg,19-2323-2d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.223,0.061,,new,600
2019-06-05,Elizabeth Simpson,,4,Clematis columbiana,19-2323-2e.jpeg,19-2323-2e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.115,0.039,,new,600
2019-06-05,Elizabeth Simpson,,5,Taraxacum officinale,19-2323-3a-b.jpeg,19-2323-3a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.243,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Taraxacum officinale,19-2323-3a-b.jpeg,19-2323-3b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.352,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Taraxacum officinale,19-2323-3c-d.jpeg,19-2323-3c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.202,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Taraxacum officinale,19-2323-3c-d.jpeg,19-2323-3d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.398,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Taraxacum officinale,19-2323-3e.jpeg,19-2323-3e,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.518,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2323-4a-c.jpeg,19-2323-4a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.157,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2323-4a-c.jpeg,19-2323-4b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.147,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2323-4a-c.jpeg,19-2323-4c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.092,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2323-4d-e.jpeg,19-2323-4d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.152,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Mertensia oblongifolia,19-2323-4d-e.jpeg,19-2323-4e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.177,0,,new,600
2019-06-05,Elizabeth Simpson,,5,Acer glabrum,19-2323-5a.jpeg,19-2323-5a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.498,0.053,,new,600
2019-06-05,Elizabeth Simpson,,5,Acer glabrum,19-2323-5b.jpeg,19-2323-5b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.53,0.066,,new,600
2019-06-05,Elizabeth Simpson,,5,Acer glabrum,19-2323-5c-d.jpeg,19-2323-5c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.581,0.086,,new,600
2019-06-05,Elizabeth Simpson,,5,Acer glabrum,19-2323-5c-d.jpeg,19-2323-5d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.447,0.053,,new,600
2019-06-06,Elizabeth Simpson,,5,Draba sp.,19-1311-1a-e.jpeg,19-1311-1a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.053,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Draba sp.,19-1311-1a-e.jpeg,19-1311-1b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.162,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Draba sp.,19-1311-1a-e.jpeg,19-1311-1c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.028,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Draba sp.,19-1311-1a-e.jpeg,19-1311-1d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.047,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Draba sp.,19-1311-1a-e.jpeg,19-1311-1e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.141,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Pseudoroegneria spicata,19-1311-2a-b.jpeg,19-1311-2a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.131,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Pseudoroegneria spicata,19-1311-2a-b.jpeg,19-1311-2b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.149,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Pseudoroegneria spicata,19-1311-2c-e.jpeg,19-1311-2c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.113,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Pseudoroegneria spicata,19-1311-2c-e.jpeg,19-1311-2d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.144,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Pseudoroegneria spicata,19-1311-2c-e.jpeg,19-1311-2e,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.129,0,,new,600
2019-06-06,Elizabeth Simpson,,5,Hackelia patens,19-1311-3a-b.jpeg,19-1311-3a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.49,0.124,,new,600
2019-06-06,Elizabeth Simpson,,5,Hackelia patens,19-1311-3a-b.jpeg,19-1311-3b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.304,0.063,,new,600
2019-06-06,Elizabeth Simpson,,5,Hackelia patens,19-1311-3c-e.jpeg,19-1311-3c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.361,0.086,,new,600
2019-06-06,Elizabeth Simpson,,5,Hackelia patens,19-1311-3c-e.jpeg,19-1311-3d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.229,0.079,,new,600
2019-06-06,Elizabeth Simpson,,5,Hackelia patens,19-1311-3c-e.jpeg,19-1311-3e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.369,0.07,,new,600
2019-06-06,Elizabeth Simpson,,5,Penstemon humilis,19-1311-4a-e.jpeg,19-1311-4a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.168,0.008,,new,600
2019-06-06,Elizabeth Simpson,,5,Penstemon humilis,19-1311-4a-e.jpeg,19-1311-4b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.138,0.017,,new,600
2019-06-06,Elizabeth Simpson,,5,Penstemon humilis,19-1311-4a-e.jpeg,19-1311-4c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.27,0.044,,new,600
2019-06-06,Elizabeth Simpson,,5,Penstemon humilis,19-1311-4a-e.jpeg,19-1311-4d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.215,0.036,,new,600
2019-06-06,Elizabeth Simpson,,5,Penstemon humilis,19-1311-4a-e.jpeg,19-1311-4e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.136,0.019,,new,600
2019-06-06,Elizabeth Simpson,,5,Berberis repens,19-1311-5a-e.jpeg,19-1311-5a,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.258,0,5 leaflets?,new,600
2019-06-06,Elizabeth Simpson,,5,Berberis repens,19-1311-5a-e.jpeg,19-1311-5b,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.392,0,5 leaflets?,new,600
2019-06-06,Elizabeth Simpson,,5,Berberis repens,19-1311-5a-e.jpeg,19-1311-5c,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.376,0,5 leaflets?,new,600
2019-06-06,Elizabeth Simpson,,5,Berberis repens,19-1311-5a-e.jpeg,19-1311-5d,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.458,0,5 leaflets?,new,600
2019-06-06,Elizabeth Simpson,,5,Berberis repens,19-1311-5a-e.jpeg,19-1311-5e,Elizabeth Simpson,2021-02-12,Elizabeth Simpson,0.494,0,5 leaflets?,new,600
2019-06-06,Elizabeth Simpson,,3,Taraxacum officinale,19-3111-1a.jpeg,19-3111-1a,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.641,0.138,,new,600
2019-06-06,Elizabeth Simpson,,3,Taraxacum officinale,19-3111-1b.jpeg,19-3111-1b,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.465,0.062,,new,600
2019-06-06,Elizabeth Simpson,,3,Taraxacum officinale,19-3111-1c.jpeg,19-3111-1c,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.656,0.164,,new,600
2019-06-06,Elizabeth Simpson,,3,Taraxacum officinale,19-3111-1d.jpeg,19-3111-1d,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.6,0.184,,new,600
2019-06-06,Elizabeth Simpson,,3,Taraxacum officinale,19-3111-1e.jpeg,19-3111-1e,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,0.642,0.168,,new,600
2019-06-06,Elizabeth Simpson,,3,Balsamorhiza macrophylla,19-3122-1aA.jpeg_19-3122-1aB.jpeg_19-3122-1aC.jpeg_19-3122-1a-pet.jpeg,19-3122-1a,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,4.437,3.158,,new,600
2019-06-06,Elizabeth Simpson,,3,Balsamorhiza macrophylla,19-3122-1bA.jpeg_19-3122-1bB.jpeg_19-3122-1b-pet.jpeg,19-3122-1b,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,2.317,1.295,,new,600
2019-06-06,Elizabeth Simpson,,3,Balsamorhiza macrophylla,19-3122-1cA.jpeg_19-3122-1cB.jpeg_19-3122-1c-pet.jpeg,19-3122-1c,Elizabeth Simpson,2021-02-23,Elizabeth Simpson,2.79,1.574,,new,600
2019-06-06,Elizabeth Simpson,,3,Lathyrus pauciflorus,19-3122-2a.jpeg,19-3122-2a,Elizabeth Simpson,2021-02-19,Elizabeth Simpson,0.346,0.044,,new,600
2019-06-06,Elizabeth Simpson,,3,Lathyrus pauciflorus,19-3122-2b.jpeg,19-3122-2b,Elizabeth Simpson,2021-02-19,Elizabeth Simpson,0.204,0.026,,new,600
